train,validation
4.755743562322365,585.7891160262942
4.7362657838084825,585.8235266128025
4.692419084639739,585.8197131359403
4.648245391774405,585.8324641940483
4.612953770260929,585.8001409800776
4.592030252102329,585.7929133963332
4.550979180215055,585.8119873354772
4.506800080083434,585.6281704109397
4.467232497657441,585.5709616749716
4.440721750203744,585.3330130881054
4.416029174619341,585.1955539790298
4.368365975169277,585.1796948373752
4.336306438961135,585.1194072819076
4.311484760345521,585.1845452186552
4.2833672933263,585.2002459798192
4.224947503232669,585.2477957787237
4.192057669404239,585.2406930766574
4.141760232355312,585.2443083201654
4.119421336033925,585.2362072435516
4.078087622190023,585.2728358721585
4.0367916366362255,585.4092820271604
3.99944350452396,585.395830089538
3.9543693003048395,585.4193236821396
3.9068105405356763,585.32176516658
3.873754947700701,585.3434121655505
3.8311352624611437,585.2793275566064
3.796076111461606,585.3127671000126
3.751995133716602,585.322259072489
3.7304644808299003,585.311215387851
3.6978971151747397,585.2901094490709
3.675733464055652,585.3751711586825
3.65237116876337,585.3850086792465
3.602491249338874,585.2332403757563
3.5789179711683357,585.1872624904121
3.5434891810968256,585.244545295232
3.5052017423604505,585.245112923248
3.48510368194224,585.2559515665158
3.438127924849216,585.3171021774866
3.3994441915805163,585.1324343474002
3.385744959102598,585.187879919992
3.350163713221224,585.2642010767208
3.3286707078298825,585.2927091889013
3.2999675131114907,585.2404759220358
3.2547157437786844,585.2386694576061
3.2188954745873333,585.2303998371726
3.1793261244649114,585.1769551978903
3.171232539668706,584.6443914075376
3.1370211052898695,584.6680744912268
3.103905672879029,584.623718801937
3.0797340767378123,584.4884262618965
3.0565285679450573,584.5052049080192
3.034498249201086,584.4967796306838
3.008811605032715,584.2417554444728
2.9904039142656904,584.268885004062
2.963077049790838,584.2892068172368
2.950317573833084,584.2647512749663
2.9258959372890088,584.262818556354
2.8896761451939734,584.2042395738741
2.8654266551819965,584.1963451868181
2.8480189697509384,584.1527659991223
2.828026530799545,584.1928509519586
2.8062874334091594,584.1886941174992
2.780082706162495,584.2226653170609
2.7624260173988615,584.1937714419204
2.7388426437411035,584.2119898588317
2.7219347483563068,584.2340843277527
2.697340143717213,584.2111409379296
2.670946346027793,584.2289977355618
2.6565952165188462,584.2205964759296
2.6196990471045436,584.2228811761125
2.600976521348284,583.9157846267535
2.587991629914939,583.9280774885032
2.567717892407699,583.9193438292323
2.55424680791523,584.0521137405157
2.5331129712324105,584.0216210110469
2.518469950339357,584.0263041456828
2.5072167592580676,583.970882174845
2.4824703453119183,584.0300581350276
2.4672705706289597,584.049490606594
2.4552166879372583,583.9305807369668
2.4289954588650122,583.8775755463865
2.400641045449173,583.9067381875376
2.3859615354113743,583.9404400697692
2.36306228643385,584.01273761661
2.3559619551977726,584.023013491934
2.3320483145717477,584.0291125340511
2.3147744388230724,583.9878073992581
2.3026687640606354,583.9855815924736
2.285122659335873,583.9936043365385
2.2731136008087818,583.9772701041362
2.2593107418355,584.000397016253
2.250129091194772,584.0183339096897
2.2287834383399234,584.0070169038645
2.216472165815981,584.0139555455137
2.1869068392589135,584.0275976885933
2.1588283475533916,584.0016620928187
2.146861287152306,583.9912309293978
2.1164942075146262,583.9872253292087
2.0994192609056417,583.9867839138477
2.087286388069945,583.9964139172304
2.0775775635332314,584.1063771256389
2.052684922134236,584.1480143238857
2.036763865444209,584.1820698734779
2.022174040368459,584.2002723688
2.013499888765939,584.2136326698004
1.9967451870214248,584.2088204759965
1.980666631471959,584.2468360897813
